title,doi,loadDate,openAccess,firstPage,lastPage,pii,publicationDate,sourceTitle,uri,authors,File Attachments
Synthesis of biomass combustion fly ash derived zeolites for CO2 adsorption: Optimisation of hydrothermal synthetic pathway,10.1016/j.ccst.2024.100245,2024-06-10T00:00:00.000Z,True,100245,100245,S2772656824000575,2024-09-30,Carbon Capture Science & Technology,https://www.sciencedirect.com/science/article/pii/S2772656824000575?dgcid=api_sd_search-api-endpoint,"Ben Petrovic, Mikhail Gorbounov, Salman Masoudi Soltani",10_1016_j_ccst_2024_100245_full_text.md
Direct air capture of CO2 by amine-impregnated resin: The effect of resin pore structure and humid conditions,10.1016/j.ccst.2024.100237,2024-06-09T00:00:00.000Z,True,100237,100237,S2772656824000496,2024-09-30,Carbon Capture Science & Technology,https://www.sciencedirect.com/science/article/pii/S2772656824000496?dgcid=api_sd_search-api-endpoint,"Jiali Hua, Xuehua Shen, Zuotai Zhang",10_1016_j_ccst_2024_100237_full_text.md
"A review on development of post-combustion CO2 capture technologies: Performance of carbon-based, zeolites and MOFs adsorbents",10.1016/j.fuel.2024.132103,2024-06-08T00:00:00.000Z,False,132103,132103,S0016236124012511,2024-09-01,Fuel,https://www.sciencedirect.com/science/article/pii/S0016236124012511?dgcid=api_sd_search-api-endpoint,"Ming Kong, Linjiang Song, Wei Feng",10_1016_j_fuel_2024_132103_full_text.md
Synthesis of large mesoporous silica for efficient CO2 adsorption using coal gasification fine slag,10.1016/j.seppur.2024.128348,2024-06-07T00:00:00.000Z,False,128348,128348,S1383586624020872,2025-01-19,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624020872?dgcid=api_sd_search-api-endpoint,"Xiaofen Wei, Jun Liu, Guojie Zhang",10_1016_j_seppur_2024_128348_full_text.md
"Performance evaluation of calcined eggshell waste (Sorbent) for biogas upgrading: Adsorption isotherms, adsorption kinetics, and fixed bed studies",10.1016/j.envc.2024.100961,2024-06-06T00:00:00.000Z,True,100961,100961,S2667010024001276,2024-08-31,Environmental Challenges,https://www.sciencedirect.com/science/article/pii/S2667010024001276?dgcid=api_sd_search-api-endpoint,"Register Mrosso, Achisa C Mecha, Joseph Kiplagat",10_1016_j_envc_2024_100961_full_text.md
N-doped activated carbons obtained from polyaniline for toluene and water adsorption,10.1016/j.inoche.2024.112684,2024-06-05T00:00:00.000Z,True,112684,112684,S1387700324006671,2024-09-30,Inorganic Chemistry Communications,https://www.sciencedirect.com/science/article/pii/S1387700324006671?dgcid=api_sd_search-api-endpoint,"Juan-José Villora-Picó, Fernando Coloma-Pascual, M. Mercedes Pastor-Blas",10_1016_j_inoche_2024_112684_full_text.md
Wastes against wastes treatment: Industrial silica fume derived porous solid amine adsorbent for efficient and reversible ultralow-pressure CO2 adsorption,10.1016/j.seppur.2024.128257,2024-06-01T00:00:00.000Z,False,128257,128257,S1383586624019968,2025-01-01,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624019968?dgcid=api_sd_search-api-endpoint,"Fu Yang, Li-an Xing, Jianming Pan",10_1016_j_seppur_2024_128257_full_text.md
"A review of the synthesis, characterization, and mechanism of bimetallic catalysts for electrocatalytic CO2 reduction",10.1016/S1872-5805(24)60860-7,2024-06-27T00:00:00.000Z,False,367,387,S1872580524608607,2024-06-30,New Carbon Materials,https://www.sciencedirect.com/science/article/pii/S1872580524608607?dgcid=api_sd_search-api-endpoint,"Yin-li Liao, Heng-bo Huang, Zhi-hong Tang",10_1016_S1872-5805_24_60860-7_full_text.md
"Carbon foams for CO2 adsorption: Synthesis, characterization and application",10.1016/j.hybadv.2024.100219,2024-06-01T00:00:00.000Z,True,100219,100219,S2773207X24000800,2024-08-31,Hybrid Advances,https://www.sciencedirect.com/science/article/pii/S2773207X24000800?dgcid=api_sd_search-api-endpoint,"Diego Fernando Maquíñez-Buitrago, Jaidith Marisol Ramos-Rincón, Juan Carlos Moreno-Piraján",10_1016_j_hybadv_2024_100219_full_text.md
Synergistic enhancement of CO2 capture via amine decorated hierarchical MIL-101(Cr)/SBA-15 composites,10.1016/j.matchemphys.2024.129533,2024-05-31T00:00:00.000Z,False,129533,129533,S0254058424006588,2024-08-01,Materials Chemistry and Physics,https://www.sciencedirect.com/science/article/pii/S0254058424006588?dgcid=api_sd_search-api-endpoint,"Debarati Mukherjee, Saif Hassan, Debasish Kuila",10_1016_j_matchemphys_2024_129533_full_text.md
"Enhancing the CO2 adsorption with dual functionalized coconut shell-hydrochar using Chlorella microalgae and metal oxide: Synthesis, physicochemical properties & mechanism evaluations",10.1016/j.jclepro.2024.142736,2024-05-31T00:00:00.000Z,False,142736,142736,S095965262402184X,2024-07-15,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S095965262402184X?dgcid=api_sd_search-api-endpoint,"Nuradila Zahirah Mohd Azmi, Archina Buthiyappan, Abdul Aziz Abdul Raman",10_1016_j_jclepro_2024_142736_full_text.md
Advances in porous materials for efficient separation and purification of flue gas,10.1016/j.seppur.2024.128238,2024-05-31T00:00:00.000Z,False,128238,128238,S1383586624019774,2025-01-01,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624019774?dgcid=api_sd_search-api-endpoint,"Runzhi Wei, Thamraa Alshahrani, Junkuo Gao",10_1016_j_seppur_2024_128238_full_text.md
Amine-functionalized mesoporous silica derived from natural phyllosilicate for efficient CO2 adsorption,10.1016/j.clay.2024.107433,2024-05-30T00:00:00.000Z,False,107433,107433,S0169131724001819,2024-08-31,Applied Clay Science,https://www.sciencedirect.com/science/article/pii/S0169131724001819?dgcid=api_sd_search-api-endpoint,"Xiaoyu Li, Kang Peng, Bo Zhang",10_1016_j_clay_2024_107433_full_text.md
Experimental and theoretical investigation of phenylpyridine-based hypercrosslinked polymers for atmospheric CO2 adsorption and fixation under solvent-/metal-free conditions,10.1016/j.ces.2024.120298,2024-05-25T00:00:00.000Z,False,120298,120298,S0009250924005980,2024-09-05,Chemical Engineering Science,https://www.sciencedirect.com/science/article/pii/S0009250924005980?dgcid=api_sd_search-api-endpoint,"Tiantian Qu, Xinran Duan, Mengshuai Liu",10_1016_j_ces_2024_120298_full_text.md
Development of novel microporous guanazole complex for CO2 adsorption,10.1016/j.seppur.2024.127996,2024-05-24T00:00:00.000Z,False,127996,127996,S1383586624017350,2024-12-24,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624017350?dgcid=api_sd_search-api-endpoint,"Hafezeh Nabipour, Yuan Hu, Sohrab Rohani",10_1016_j_seppur_2024_127996_full_text.md
Integration of [Cr3O(HCOO)6(H2O)3]NO3 into MIL-101(Cr) for enhanced separation of CO2/N2 mixture,10.1016/j.apsusc.2024.160378,2024-05-23T00:00:00.000Z,False,160378,160378,S0169433224010912,2024-08-30,Applied Surface Science,https://www.sciencedirect.com/science/article/pii/S0169433224010912?dgcid=api_sd_search-api-endpoint,"Huiyuan Cheng, Jingwei Hu, Huiyun Ren",10_1016_j_apsusc_2024_160378_full_text.md
Analytical applications of europium metal-organic frameworks: A brief Overview,10.1016/j.talo.2024.100329,2024-05-23T00:00:00.000Z,True,100329,100329,S2666831924000432,2024-08-31,Talanta Open,https://www.sciencedirect.com/science/article/pii/S2666831924000432?dgcid=api_sd_search-api-endpoint,"Shubhranshu Mishra,  Shiva, Nidhi Goel",10_1016_j_talo_2024_100329_full_text.md
Optimization of hydrochar production from cigarette filters for enhanced CO2 adsorption,10.1016/j.rineng.2024.102308,2024-05-22T00:00:00.000Z,True,102308,102308,S2590123024005632,2024-06-30,Results in Engineering,https://www.sciencedirect.com/science/article/pii/S2590123024005632?dgcid=api_sd_search-api-endpoint,"Danial Behvandi, Maede Arefizadeh, Shahrokh Shahhosseini",10_1016_j_rineng_2024_102308_full_text.md
Amine-grafted MIL-101(Cr) and Cu-BTC via post-synthetic modification for synergistic enhancement of CO2 uptake,10.1016/j.solidstatesciences.2024.107572,2024-05-21T00:00:00.000Z,False,107572,107572,S1293255824001377,2024-07-31,Solid State Sciences,https://www.sciencedirect.com/science/article/pii/S1293255824001377?dgcid=api_sd_search-api-endpoint,"Ke Yang, Sisi Cheng, Yuting Yang",10_1016_j_solidstatesciences_2024_107572_full_text.md
Three-dimensional graphene with the decoration of elemental sulfur-based sulfur-nitrogen dots for CO2 capture,10.1016/j.jece.2024.113130,2024-05-21T00:00:00.000Z,False,113130,113130,S2213343724012600,2024-08-31,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343724012600?dgcid=api_sd_search-api-endpoint,"Vijay S. Wadi, Anish Mathai Varghese, Saeed M. Alhassan",10_1016_j_jece_2024_113130_full_text.md
Advancing carbon dioxide capture: Unravelling structure-property-performance dynamics in graphene related two-dimensional materials,10.1016/j.mtsust.2024.100834,2024-05-18T00:00:00.000Z,True,100834,100834,S2589234724001702,2024-09-30,Materials Today Sustainability,https://www.sciencedirect.com/science/article/pii/S2589234724001702?dgcid=api_sd_search-api-endpoint,"Pei Lay Yap, Huynh Hong Nguyen, Dusan Losic",10_1016_j_mtsust_2024_100834_full_text.md
Understanding the adsorption properties of CO2 and N2 by a typical MOF structure: Molecular dynamics and weak interaction visualization,10.1016/j.ces.2024.120233,2024-05-16T00:00:00.000Z,False,120233,120233,S0009250924005335,2024-08-15,Chemical Engineering Science,https://www.sciencedirect.com/science/article/pii/S0009250924005335?dgcid=api_sd_search-api-endpoint,"Wenchuan Liu, Jie Liu, Dengwei Jing",10_1016_j_ces_2024_120233_full_text.md
The excellent rate capacitive features and competent CO2 capture performance of porous N-doped C(N) material,10.1016/j.apenergy.2024.123426,2024-05-16T00:00:00.000Z,False,123426,123426,S0306261924008092,2024-08-01,Applied Energy,https://www.sciencedirect.com/science/article/pii/S0306261924008092?dgcid=api_sd_search-api-endpoint,"Fan-Ming Yang, Zi-Guang Xiong, Guo-Wen He",10_1016_j_apenergy_2024_123426_full_text.md
"Synthesis, characterization, hysteretic two-step CO2 adsorption, and fluorescence properties of two isoreticular mixed-ligand pillared-layer frameworks",10.1016/j.jssc.2024.124773,2024-05-11T00:00:00.000Z,False,124773,124773,S0022459624002275,2024-08-31,Journal of Solid State Chemistry,https://www.sciencedirect.com/science/article/pii/S0022459624002275?dgcid=api_sd_search-api-endpoint,"Po-Min Chuang, Jing-Yun Wu",10_1016_j_jssc_2024_124773_full_text.md
Hydrogen recovery from steam methane reforming using the ITQ-12 zeolite,10.1016/j.seppur.2024.127895,2024-05-10T00:00:00.000Z,True,127895,127895,S1383586624016344,2024-12-18,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624016344?dgcid=api_sd_search-api-endpoint,"Jeroen van Heijst, Ana Martin-Calvo, Sofia Calero",10_1016_j_seppur_2024_127895_full_text.md
Dynamic breakthrough performance of low concentration CO2 adsorption in fixed-bed column with porous amino acid ionic liquid composites,10.1016/j.seppur.2024.127901,2024-05-10T00:00:00.000Z,False,127901,127901,S138358662401640X,2024-12-03,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S138358662401640X?dgcid=api_sd_search-api-endpoint,"Bowen Li, Shaojuan Zeng, Xiangping Zhang",10_1016_j_seppur_2024_127901_full_text.md
Enhancement of CO2 Adsorption Kinetics onto Carbon by Low-Frequency High Amplitude Resonant Vibrations,10.1016/j.cartre.2024.100361,2024-05-09T00:00:00.000Z,True,100361,100361,S2667056924000427,2024-06-30,Carbon Trends,https://www.sciencedirect.com/science/article/pii/S2667056924000427?dgcid=api_sd_search-api-endpoint,"Amirhosein Riahi, Ethan Heggem, Richard LaDouceur",10_1016_j_cartre_2024_100361_full_text.md
Coordination-driven innovations in low-energy catalytic processes: Advancing sustainability in chemical production,10.1016/j.ccr.2024.215900,2024-05-08T00:00:00.000Z,True,215900,215900,S0010854524002467,2024-09-01,Coordination Chemistry Reviews,https://www.sciencedirect.com/science/article/pii/S0010854524002467?dgcid=api_sd_search-api-endpoint,"Ahmed I. Osman, Ali Ayati, Amal Abdelhaleem",10_1016_j_ccr_2024_215900_full_text.md
Amine-impregnated natural inorganic nanotubes via layer-by-layer electrostatically self-assembly approach for efficient CO2 adsorption,10.1016/j.seppur.2024.127864,2024-05-08T00:00:00.000Z,False,127864,127864,S1383586624016034,2024-12-03,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624016034?dgcid=api_sd_search-api-endpoint,"Xiaoyu Li, Haoran Li, Kang Peng",10_1016_j_seppur_2024_127864_full_text.md
A comparative prospective life cycle assessment of coal-fired power plants in the US with MEA/MOF-based carbon capture,10.1016/j.jclepro.2024.142418,2024-05-01T00:00:00.000Z,False,142418,142418,S0959652624018663,2024-06-01,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S0959652624018663?dgcid=api_sd_search-api-endpoint,"Yiran Tao, Matthew Brander",10_1016_j_jclepro_2024_142418_full_text.md
Simultaneous enhancement of CO2 adsorption capacity and kinetics on a novel micro-mesoporous MIL-101(Cr)-based composite: Experimental and DFT study,10.1016/j.jcou.2024.102809,2024-05-22T00:00:00.000Z,True,102809,102809,S2212982024001446,2024-05-31,Journal of CO2 Utilization,https://www.sciencedirect.com/science/article/pii/S2212982024001446?dgcid=api_sd_search-api-endpoint,"Mohammad Bazmi, Alimorad Rashidi, Mehdi D. Esrafili",10_1016_j_jcou_2024_102809_full_text.md
Advancements in gas phase pollutant removal: A comprehensive study on the sorption of CO2 and SO2 on modified carbon monoliths,10.1016/j.jclepro.2024.142404,2024-04-30T00:00:00.000Z,False,142404,142404,S0959652624018523,2024-06-15,Journal of Cleaner Production,https://www.sciencedirect.com/science/article/pii/S0959652624018523?dgcid=api_sd_search-api-endpoint,"Gabriela Polak, Paweł Baran, Katarzyna Zarębska",10_1016_j_jclepro_2024_142404_full_text.md
Experimental testing and mechanism investigation of amine-functionalized layered vermiculite for CO2 capture,10.1016/j.seppur.2024.127756,2024-04-30T00:00:00.000Z,False,127756,127756,S1383586624014953,2024-11-25,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624014953?dgcid=api_sd_search-api-endpoint,"Chenhui Gao, Jinpeng Feng, Aoping He",10_1016_j_seppur_2024_127756_full_text.md
Facile synthesis of amine hybrid silica aerogel globule via wet casting assisted self-catalysed sol-gel process for CO2 capture including direct air capture,10.1016/j.jece.2024.112913,2024-04-30T00:00:00.000Z,False,112913,112913,S2213343724010431,2024-06-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343724010431?dgcid=api_sd_search-api-endpoint,"Quan Liu, Yong Kong, Xiaodong Shen",10_1016_j_jece_2024_112913_full_text.md
"Porous organic polymers; an emerging material applied in energy, environmental and biomedical applications",10.1016/j.apmt.2024.102198,2024-04-30T00:00:00.000Z,False,102198,102198,S2352940724001446,2024-06-30,Applied Materials Today,https://www.sciencedirect.com/science/article/pii/S2352940724001446?dgcid=api_sd_search-api-endpoint,"Namisa Naz, Muhammad Husnain Manzoor, Francis Verpoort",10_1016_j_apmt_2024_102198_full_text.md
Mild preparation of structured solid amine adsorbent pellets with the assistance of alginate for efficient and stable CO2 adsorption,10.1016/j.jssc.2024.124747,2024-04-28T00:00:00.000Z,False,124747,124747,S0022459624002019,2024-08-31,Journal of Solid State Chemistry,https://www.sciencedirect.com/science/article/pii/S0022459624002019?dgcid=api_sd_search-api-endpoint,"Zhenyang Rong, Luming Qi, Xu Qiao",10_1016_j_jssc_2024_124747_full_text.md
Abstracts,10.1016/j.fueleneab.2024.04.002,2024-04-25T00:00:00.000Z,False,254,359,S0140670124000109,2024-05-31,Fuel and Energy Abstracts,https://www.sciencedirect.com/science/article/pii/S0140670124000109?dgcid=api_sd_search-api-endpoint,,10_1016_j_fueleneab_2024_04_002_full_text.md
Ti3C2Tx MXene-assisted solar-driven CO2 adsorption and photothermal regeneration over mesoporous SiO2,10.1016/j.seppur.2024.127537,2024-04-23T00:00:00.000Z,False,127537,127537,S1383586624012760,2024-11-11,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624012760?dgcid=api_sd_search-api-endpoint,"Hui Lei, Zhijun Chen, Wei Yu",10_1016_j_seppur_2024_127537_full_text.md
Exploring kinetic and thermodynamic insights of graphene related two dimensional materials for carbon dioxide adsorption,10.1016/j.seppur.2024.127633,2024-04-23T00:00:00.000Z,True,127633,127633,S1383586624013728,2024-11-25,Separation and Purification Technology,https://www.sciencedirect.com/science/article/pii/S1383586624013728?dgcid=api_sd_search-api-endpoint,"Pei Lay Yap, Huynh Hong Nguyen, Dusan Losic",10_1016_j_seppur_2024_127633_full_text.md
Comparative analysis of CO2 and N2 adsorption on zeolite 4A: Thermodynamics parameters and site energy distribution investigations,10.1016/j.jece.2024.112870,2024-04-23T00:00:00.000Z,False,112870,112870,S2213343724010005,2024-06-30,Journal of Environmental Chemical Engineering,https://www.sciencedirect.com/science/article/pii/S2213343724010005?dgcid=api_sd_search-api-endpoint,"Shuo Duan, Yaru Xie, Guodong Li",10_1016_j_jece_2024_112870_full_text.md
